model_key,model_label,model,arm,label,base_arm,budget_warning_ratio,budget_warning_ratio_label,task,runs,valid_runs,all_runs_valid,resolved_runs,resolve_rate,total_tokens,input_tokens,output_tokens,reasoning_tokens,cache_read_tokens,cost_usd,wall_seconds,api_calls,tool_calls,tokens_per_second,seconds_per_api_call,tokens_per_api_call,cost_per_api_call,cost_per_second,seconds_per_tool_call,tool_calls_per_api_call,api_wait_seconds,tool_execution_seconds,terminal_execution_seconds,unattributed_wall_seconds,api_duration_mean_seconds,api_duration_p95_seconds,ttft_mean_seconds,api_wait_fraction,tool_execution_fraction,diff_lines
v4-1-flash,DeepSeek V4.1 Flash,deepseek/deepseek-v4.1-flash-20260910,ponytail,Ponytail · ratio null,ponytail,,null,django__django-16662,1,1,True,1,100.0,506905,25384,3057,0,478464,0.005477799040000002,135.3651897679083,26,27,3744.721969282641,5.206353452611858,19496.346153846152,0.00021068457846153853,4.0466822004918805e-05,5.013525546959567,1.0384615384615385,114.85629391670227,8.832,8.714,11.676895851206034,4.41754976602701,11.147983074188232,2.7146581686460056,0.8484920984015923,0.06524572539766679,3
v4-1-flash,DeepSeek V4.1 Flash,deepseek/deepseek-v4.1-flash-20260910,ponytail,Ponytail · ratio null,ponytail,,null,django__django-7530,1,1,True,1,100.0,2847919,59156,14235,0,2774528,0.020730846079999993,242.56013431795873,75,79,11741.084362473264,3.2341351242394496,37972.253333333334,0.0002764112810666666,8.546683130058407e-05,3.070381447062769,1.0533333333333332,210.04539442062378,18.47,18.328,14.04473989733495,2.8006052589416504,4.959523463249205,1.91715518951416,0.865951839164497,0.07614606601342284,9
v4-1-flash,DeepSeek V4.1 Flash,deepseek/deepseek-v4.1-flash-20260910,ponytail,Ponytail · ratio null,ponytail,,null,django__django-13516,1,1,True,1,100.0,847172,28013,6359,0,812800,0.008005087999999999,316.17146095004864,41,41,2679.4701756267723,7.711499047562162,20662.731707317074,0.00019524604878048778,2.531881902289944e-05,7.711499047562162,1.0,181.93559622764587,121.175,29.494000000000003,13.06086472240277,4.437453566527948,10.349482536315918,2.5858354335877953,0.5754333287418043,0.3832572352858382,3
v4-1-flash,DeepSeek V4.1 Flash,deepseek/deepseek-v4.1-flash-20260910,ponytail,Ponytail · ratio null,ponytail,,null,pytest-dev__pytest-7571,1,1,True,1,100.0,10326883,97506,28033,0,10201344,0.05461627583999999,499.53230287204497,148,156,20673.103502267855,3.3752182626489526,69776.23648648648,0.0003690288908108108,0.00010933482284526039,3.202130146615673,1.054054054054054,454.624977350235,29.278000000000002,28.645,15.629325521809978,3.0717903875015877,6.073101902008058,1.9903971891145449,0.9101012581896771,0.05861082422831733,14
v4-1-flash,DeepSeek V4.1 Flash,deepseek/deepseek-v4.1-flash-20260910,ponytail__warning_0p1,Ponytail · ratio 0.1,ponytail,0.1,0.1,django__django-15731,1,1,True,1,100.0,4101927,158108,17291,0,3926528,0.03671100608000001,1297.635429907823,109,112,3161.0781468038203,11.904912200989202,37632.35779816514,0.0003367982209174313,2.8290693390367556e-05,11.58603062417699,1.0275229357798166,448.9363362789154,834.917,669.059,13.782093628907546,4.118681984210233,9.27730574607849,2.6586521043689975,0.3459649189070041,0.6434141522009059,8
v4-1-flash,DeepSeek V4.1 Flash,deepseek/deepseek-v4.1-flash-20260910,ponytail__warning_0p1,Ponytail · ratio 0.1,ponytail,0.1,0.1,django__django-16662,1,1,True,1,100.0,962185,62717,7820,0,891648,0.01264776128,184.85956396604888,41,43,5204.951149710133,4.5087698528304605,23467.926829268294,0.0003084819824390244,6.841821439286136e-05,4.2990596271174155,1.048780487804878,159.17063307762146,12.42,12.193999999999999,13.268930888427422,3.882210562868816,6.9998884201049805,1.920677347881038,0.8610354242037191,0.06718613705202206,3
v4-1-flash,DeepSeek V4.1 Flash,deepseek/deepseek-v4.1-flash-20260910,ponytail__warning_0p1,Ponytail · ratio 0.1,ponytail,0.1,0.1,django__django-7530,1,1,True,1,100.0,4863847,59736,20495,0,4783616,0.029649701760000004,610.0863909102045,125,126,7972.390586755253,4.880691127281636,38910.776,0.00023719761408000004,4.859918562642384e-05,4.8419554834143215,1.008,569.9764432907104,25.403,23.809,14.706947619494052,4.559811546325683,12.200829982757568,2.3697614574432375,0.9342552985657442,0.04163836528479282,2
v4-1-flash,DeepSeek V4.1 Flash,deepseek/deepseek-v4.1-flash-20260910,ponytail__warning_0p1,Ponytail · ratio 0.1,ponytail,0.1,0.1,django__django-13516,1,1,True,1,100.0,2339537,44551,8650,0,2286336,0.015578200959999998,250.446241049096,82,82,9341.473803718904,3.054222451818244,28530.939024390245,0.00018997806048780486,6.220177589707221e-05,3.054222451818244,1.0,219.28789114952087,18.227999999999998,17.794999999999998,12.930349899575116,2.674242574994157,3.8895218849182136,1.9086910079165202,0.8755886701710687,0.07278208658131423,3
v4-1-flash,DeepSeek V4.1 Flash,deepseek/deepseek-v4.1-flash-20260910,ponytail__warning_0p1,Ponytail · ratio 0.1,ponytail,0.1,0.1,pytest-dev__pytest-7571,1,1,True,1,100.0,574632,27250,3382,0,544000,0.006016191999999999,123.67985835717991,26,27,4646.124337727633,4.756917629122304,22101.23076923077,0.00023139199999999997,4.864326398746029e-05,4.580735494710367,1.0384615384615385,78.43473672866821,32.555,11.306,12.690121628511697,3.016720643410316,4.415869832038879,1.8698253631591797,0.6341755057816566,0.2632199004140443,6
v4-1-flash,DeepSeek V4.1 Flash,deepseek/deepseek-v4.1-flash-20260910,ponytail__warning_0p05,Ponytail · ratio 0.05,ponytail,0.05,0.05,django__django-15731,1,1,True,1,100.0,558436,23311,4181,0,530944,0.005799619840000001,121.03831189800985,30,34,4613.712726517148,4.034610396600328,18614.533333333333,0.00019332066133333336,4.791557110352726e-05,3.559950349941466,1.1333333333333333,99.9206907749176,8.193,8.04,12.92462112309225,3.3306896924972533,6.951932561397552,2.1606679519017535,0.8255294477265469,0.06768931152066664,4
v4-1-flash,DeepSeek V4.1 Flash,deepseek/deepseek-v4.1-flash-20260910,ponytail__warning_0p05,Ponytail · ratio 0.05,ponytail,0.05,0.05,django__django-16662,1,1,True,1,100.0,438931,24070,3981,0,410880,0.005414012799999999,100.59930679597892,22,23,4363.161277941775,4.572695763453587,19951.409090909092,0.00024609149090909087,5.381759549277932e-05,4.373882904172996,1.0454545454545454,80.19744777679443,8.629,8.513,11.772859019184486,3.645338535308838,8.433007156848907,2.2799719788811426,0.7971968230301963,0.08577593896844736,3
v4-1-flash,DeepSeek V4.1 Flash,deepseek/deepseek-v4.1-flash-20260910,ponytail__warning_0p05,Ponytail · ratio 0.05,ponytail,0.05,0.05,django__django-7530,1,1,True,0,0.0,7222356,74650,26554,0,7121152,0.04121001472,696.7846543020569,150,150,10365.26271841386,4.645231028680379,48149.04,0.0002747334314666667,5.914311468480679e-05,4.645231028680379,1.0,648.5525803565979,33.851,33.04,14.38107394545898,4.323683869043986,9.920445787906639,2.14035440603892,0.9307790812445902,0.04858172434050988,82
v4-1-flash,DeepSeek V4.1 Flash,deepseek/deepseek-v4.1-flash-20260910,ponytail__warning_0p05,Ponytail · ratio 0.05,ponytail,0.05,0.05,django__django-13516,1,1,True,1,100.0,1039406,35522,5996,0,997888,0.00934602368,216.02323701488785,43,47,4811.547194473187,5.0237962096485544,24172.232558139534,0.00021734938790697673,4.326397386294092e-05,4.596239085423146,1.0930232558139534,186.16517639160156,17.659,17.447,12.199060623286293,4.329422706781432,10.310607075691223,2.1720945724221163,0.8617831070588553,0.08174583551297761,4
v4-1-flash,DeepSeek V4.1 Flash,deepseek/deepseek-v4.1-flash-20260910,ponytail__warning_0p05,Ponytail · ratio 0.05,ponytail,0.05,0.05,pytest-dev__pytest-7571,1,1,True,1,100.0,1309246,24623,5135,0,1279488,0.008782215680000002,211.47170135797933,45,46,6191.1167858043955,4.699371141288429,29094.355555555554,0.0001951603484444445,4.1529034965928924e-05,4.597210899086507,1.0222222222222221,151.5824236869812,46.502,46.359,13.387277670998124,3.3684983041551377,7.672248458862302,2.2730320029788547,0.7167976741738246,0.2198970344560732,5
